source_row_id,sequence,type,label,split_seed
3327,CC12CCC(=O)C=C1CC[C@H]1[C@@H]2CCC2(C)[C@H]1CCC2(O)C(=O)CO,SMILES,1,42
3329,CC12CCCCC[C@@H](Cc3ccc(O)cc31)[C@@H]2N,SMILES,1,42
3330,CC12CC[C@@H]3c4ccc(O)cc4CC[C@@H]3[C@@H]1C[C@H](F)C2O,SMILES,1,42
3331,CC12N[C@@H](Cc3ccccc31)c1ccccc12,SMILES,1,42
3332,CC1=CC[C@@H]2C3Cc4ccc(O)c5c4C2(CCN3C)[C@H]1O5,SMILES,1,42
3334,CC1=C[C@@H]2[C@H]([C@@H](O)CC3(C)[C@H]2C[C@H](C)C3(O)C(=O)COC(=O)c2cccc(S(=O)(=O)O)c2)C2(C)Cc3cnn(-c4ccccc4)c3C=C12,SMILES,1,42
3335,CC1CCNC2C1NC(=O)C1CCCNC1N2C1CC1,SMILES,1,42
3336,CCC(=O)C1(C)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)[C@H]3[C@@H](O)CC21C,SMILES,1,42
3339,CCC(=O)OC1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)C3(F)[C@@H](O)CC21C,SMILES,1,42
3340,CCC(=O)OC1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4(C)[C@H]3[C@@H](O)CC21C,SMILES,1,42
3341,CCC(=O)OC1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=CC4(C)[C@H]3C(O)CC21C,SMILES,1,42
3342,CCC(=O)OC1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=CC4(C)[C@H]3[C@@H](O)CC21C,SMILES,1,42
3343,CCC(=O)OC1(C(=O)COC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)C3(F)[C@@H](O)CC21C,SMILES,1,42
3344,CCC(=O)OC1(C(=O)SC)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,SMILES,1,42
3345,CCC(=O)OC1(C(=O)SC)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)C3(F)[C@@H](O)CC21C,SMILES,1,42
3346,CCC(=O)OC1(C(=O)SCCl)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,SMILES,1,42
3347,CCC(=O)OC1(C(=O)SCCl)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)C3(F)[C@@H](O)CC21C,SMILES,1,42
3348,CCC(=O)OC1(C(=O)SCF)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,SMILES,1,42
3349,CCC(=O)OC1(C(=O)SCF)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)C3(F)[C@@H](O)CC21C,SMILES,1,42
3350,CCC(=O)OC1(c2ccccc2)CCN(C)C[C@@H]1C,SMILES,1,42
3354,CCC(=O)OCC(=O)C1(OC(=O)CC)[C@@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)CC21C)C1(C)C=CC(=O)C=C1C[C@@H]3Cl,SMILES,1,42
3356,CCC(=O)c1ccc2c(c1)N(C[C@H](C)N(C)C)c1ccccc1S2,SMILES,1,42
3357,CCC(C)(C)C(=O)O[C@H]1C[C@H](C)C=C2C=C[C@H](C)[C@H](CC[C@H]3C[C@H](O)CC(=O)O3)[C@@H]21,SMILES,1,42
3358,CCC(C)(O)C1CC23C=CC1(OC)[C@H]1Oc4c(OC)ccc5c4C12CCN(CC1CC1)C3C5,SMILES,1,42
3359,CCC(C)[C@H](CC)C(=O)NC(N)=O,SMILES,1,42
3360,CCC(C)[C@H](CC)C(N)=O,SMILES,1,42
3361,CCC1(CC)C(=O)NC[C@H](C)C1=O,SMILES,1,42
3362,CCC1(CC)O[C@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,SMILES,1,42
3363,CCC1(O)CCN2CCc3ccc(C)cc3[C@@H]2C1,SMILES,1,42
3364,CCC1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)[C@@H]3C(O)(C(=O)OC)[C@@H](OC(C)=O)C5(CC)C=CCN6CCC43[C@H]65)C2)C1,SMILES,1,42
3365,CCC1(c2ccccc2)OC[C@H]([C@@H]2CCCCN2)O1,SMILES,1,42
3366,CCC12CCN(CC3(O)CC3)[C@@H](Cc3ccc(O)cc31)C2(C)C,SMILES,1,42
3367,CCC12CCN(CC3CC3)[C@@H](Cc3ccc(O)cc31)C2(C)C,SMILES,1,42
3368,CCC12CCN(CC3CCC3)[C@@H](Cc3ccc(O)cc31)C2(C)C,SMILES,1,42
3369,CCC1CC(=O)C2Oc3c(OC)ccc4c3C23CCN(CC2CC2)C(C4)[C@@H]13,SMILES,1,42
3370,CCCC(=O)OC1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)C3(F)C(=O)CC21C,SMILES,1,42
3371,CCCC(=O)OC1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4(C)[C@H]3[C@@H](O)CC21C,SMILES,1,42
3372,CCCC(=O)OC1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4(C)[C@H]3[C@@H](O)CC21C,SMILES,1,42
3373,CCCC(=O)OC1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CCC4(C)[C@H]3[C@@H](O)CC21C,SMILES,1,42
3374,CCCC(=O)OC1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,SMILES,1,42
3375,CCCC(=O)OC1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)C3(F)[C@@H](O)CC21C,SMILES,1,42
3376,CCCC(=O)OC1(C(=O)COC(C)=O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)C3(Cl)[C@@H](O)CC21C,SMILES,1,42
3377,CCCC(=O)OC1(C(C)=O)CCC[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)[C@H]3C(O)CC21C,SMILES,1,42
3378,CCCC(=O)OCC(=O)C1(OC(=O)CCC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)C3(Cl)[C@@H](Cl)CC21C,SMILES,1,42
3380,CCCC(C)(O)[C@@H]1CC23C=CC1(OC)[C@H]1Oc4c(O)ccc5c4C12CCN(C)C3C5,SMILES,1,42
3381,CCCC(C)(O)[C@@H]1CC23C=CC1(OC)[C@H]1Oc4c(OC(C)=O)ccc5c4C12CCN(C)C3C5,SMILES,1,42
3382,CCCC1(c2cccc(O)c2)CCN(C)C[C@H]1C,SMILES,1,42
3384,CCCCC(=O)OC1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4(C)[C@H]3[C@@H](O)CC21C,SMILES,1,42
3385,CCCCC(=O)OC1(C(=O)CO)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)[C@H]3[C@@H](O)CC21C,SMILES,1,42
3386,CCCCC(=O)OC1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)C3(F)[C@@H](O)CC21C,SMILES,1,42
3387,CCCCCC(=O)CCC1(C)[C@@H]2Cc3ccc(O)cc3C1(C)CCN2C,SMILES,1,42
3388,CCCCCC(=O)OCC(=O)C1[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)[C@H]3C(O)CC12C,SMILES,1,42
3389,CCCCCCCCCC1(C)OC[C@@H](COC(N)=O)O1,SMILES,1,42
3390,CCCCCCCCCCCCCC(=O)O[C@H]1C=C[C@@H]2C3Cc4ccc(OCc5ccccc5)c5c4C2(CCN3C)[C@@H]1O5,SMILES,1,42
3391,CCCCCCCCCCCCCCCCCC(=O)OCC(=O)OCC(=O)C1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)[C@H]3C(O)CC21C,SMILES,1,42
3392,CCCCCCCNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)[C@H]1N2C,SMILES,1,42
3394,CCCCCCn1ccc(=O)c(O)c1C,SMILES,1,42
3395,CCCCCNC12C=CC(=O)C3Oc4c(O)ccc5c4C31CCN(C)C2C5,SMILES,1,42
3398,CCCCN1C(=O)[C@H]2C(=O)N(CCCCN3CCN(c4ccccc4OC)CC3)C(=O)[C@H](C1=O)C2(C)C,SMILES,1,42
3399,CCCCN1C[C@H]2Cc3cc(OC)c(OC)cc3[C@H]2C1,SMILES,1,42
3401,CCCCOC(=O)C(=O)C1[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)[C@H]3C(O)CC12C,SMILES,1,42
3402,CCCCOC[C@H](CN1C(=O)N(C[C@@H](COCCCC)OC(N)=O)C(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O,SMILES,1,42
3403,CCCCOC[C@H](CN1C(=O)NC(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O,SMILES,1,42
3404,CCCC[C@H](CC)CNC(=O)C[C@H](C)O,SMILES,1,42
3406,CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)[C@@H]1COc2cccc(OC)c2C1,SMILES,1,42
3407,CCCN1C[C@@H](CSC)C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]21,SMILES,1,42
3408,CCCN1C[C@@H](NS(=O)(=O)N(CC)CC)C[C@@H]2Cc3c(O)cccc3C[C@@H]21,SMILES,1,42
3409,CCCNC(=O)N1C[C@H](c2ccccc2)OC1=O,SMILES,1,42
3410,CCC[C@@H](C(=O)c1ccc(C)cc1)N1CCCC1,SMILES,1,42
3411,CCC[C@@H](C)CC,SMILES,1,42
3413,CCC[C@@H]1OC1(CC)C(N)=O,SMILES,1,42
3414,CCC[C@H](C)C1(CC)C(=O)NC(=S)NC1=O,SMILES,1,42
3415,CCC[C@H](CC)C1(CC)C(=O)NC(=O)NC1=O,SMILES,1,42
3416,CCC[C@H](CC)C1(CC)C(=O)NC(=S)NC1=O,SMILES,1,42
3417,CCC[C@H]1O[C@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=CC5(C)[C@H]4C(O)CC3(C)C2(C(=O)CO)O1,SMILES,1,42
3418,CCC[C@H]1O[C@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=CC5(C)[C@H]4[C@@H](O)CC3(C)C2(C(=O)CO)O1,SMILES,1,42
3419,CCC[C@H]1O[C@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)O[C@H](C)OC(=O)OCC)O1,SMILES,1,42
3420,CCC[C@H]1O[C@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,SMILES,1,42
3421,CCN(CC)C(=O)C1(c2ccccc2)C[C@@H]1CN,SMILES,1,42
3423,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,SMILES,1,42
3424,CCN(CC)C(=O)N[C@H]1C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,SMILES,1,42
3425,CCN(CC)C(=O)[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1OC(C)=O,SMILES,1,42
3426,CCN(CC)C/C=C(\O)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21,SMILES,1,42
3427,CCN(CC)CC(=O)OCC(=O)C1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)[C@H]3C(O)CC21C,SMILES,1,42
3429,CCN(CC)CC(=O)OCC(=O)C1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4(C)[C@H]3[C@@H](O)CC21C,SMILES,1,42
3430,CCN(CC)S(=O)(=O)N[C@H]1C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,SMILES,1,42
3431,CCN(CC)[C@@H](C)CN1c2ccccc2Sc2ccccc21,SMILES,1,42
3432,CCN1CCC[C@H]1CNC(=O)c1cc(C(C)=O)ccc1OC,SMILES,1,42
3434,CCN1CCN(C(=O)N[C@H](C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@@H]23)c2ccc(O)cc2)C(=O)C1=O,SMILES,1,42
3435,CCN=C1NC(=O)[C@H](c2ccccc2)O1,SMILES,1,42
3436,CCN=C1Nc2ccc(Cl)cc2[C@H](c2ccccc2)S1,SMILES,1,42
3437,CCNC(=O)/C=C\c1cccc(Br)c1,SMILES,1,42
3438,CCNC(Cc1ccccc1)[C@@H]1CCCO1,SMILES,1,42
3439,CCN[C@H]1C2CCC(C2)C1c1ccccc1,SMILES,1,42
3440,CCOC(=O)C1(c2ccccc2)CCC=C[C@@H]1N(C)C,SMILES,1,42
3442,CCOC(=O)C[C@@H](O)C[C@H](O)/C=C\C1=C(c2ccc(F)cc2)c2ccccc2OC12CCCC2,SMILES,1,42
3444,CCOC(=O)N[C@@H](O)C(Cl)(Cl)Cl,SMILES,1,42
3446,CCOC(=O)OC1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)[C@H]3C(O)CC21C,SMILES,1,42
3447,CCOC(=O)[C@H]1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O,SMILES,1,42
3449,CCO[C@H]1CC2(C)[C@@H](CC[C@@H]3[C@@H]2[C@@H](N(C)C)CC2(C)[C@@H](C(C)=O)CC[C@@H]32)C[C@@H]1O,SMILES,1,42
3450,CCO[C@H]1c2ccccc2C(=O)N(C)c2ccccc21,SMILES,1,42
3451,CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CCN(C[C@@H]2CC=CCC2)CC1,SMILES,1,42
3452,CCOc1ccccc1OC[C@@H]1CNCCO1,SMILES,1,42
3453,CCSC1(SC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)C3(F)[C@@H](O)CC21C,SMILES,1,42
3454,CC[C@@H]1C(=O)NC(=O)C1(C)c1ccccc1,SMILES,1,42
3455,CC[C@H](C(=O)OCCN1CCO[C@@H](c2ccccc2)[C@@H]1C)c1ccccc1,SMILES,1,42
3456,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@H]3C[C@H](O)CC(=O)O3)[C@@H]21,SMILES,1,42
3457,CC[C@H](C)C(C)(COC(N)=O)COC(=O)NC(C)C,SMILES,1,42
3461,CC[C@H](N)Cc1c[nH]c2ccccc12,SMILES,1,42
3462,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,SMILES,1,42
3466,CN(C(=O)C(c1ccccc1)c1ccccc1)[C@H](CN1CCC(O)C1)c1ccccc1,SMILES,1,42
3468,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CCC2(CCCO2)C[C@@H]1N1CCCC1,SMILES,1,42
3469,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CCCC[C@@H]1N1CCCC1,SMILES,1,42
3470,CN(C)C(=O)O[C@@H]1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O,SMILES,1,42
3471,CN(C)C1=NC(=O)[C@H](c2ccccc2)O1,SMILES,1,42
3472,CN(C)CC/C=C1/c2ccccc2CNc2cc(Cl)ccc21,SMILES,1,42
3474,CN(C)CCC1(c2ccccc2)CCc2ccccc2C1=O,SMILES,1,42
3475,CN(C)CCCN1Cc2ccccc2Cc2ccccc21,SMILES,1,42
3476,CN(C)CCO[C@@H](c1ccccc1)c1ccccc1C(C)(C)C,SMILES,1,42
3477,CN(C)CC[C@H](c1ccccc1)C1CCCCC1,SMILES,1,42
3478,CN(C)C[C@@H](CN1c2ccccc2Sc2ccccc21)N(C)C,SMILES,1,42
3479,CN(C)C[C@@H](O)[C@@H](c1ccccc1)c1ccc(Cl)cc1,SMILES,1,42
3480,CN(C)C[C@@H](O)[C@@H](c1ccccc1)c1cccc(Cl)c1,SMILES,1,42
3482,CN(C)Cc1ccc(-c2cccc(N[C@H]3N=CC=C3[N+](=O)[O-])c2)o1,SMILES,1,42
3483,CN(C)Cc1ccnc(-c2cccc(N[C@H]3N=CC=C3[N+](=O)[O-])c2)c1,SMILES,1,42
3484,CN(C)[C@@H]1C(=O)C(C(=O)NCN2CCCC2)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)[C@H]3C[C@@H]12,SMILES,1,42
3485,CN(C)[C@H]1CCc2[nH]c3c(F)cc(F)cc3c2C1,SMILES,1,42
3486,CN(C)c1ccc(O)c2c1C[C@@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,SMILES,1,42
3487,CN(c1nc2ccccc2s1)C1CCN(C[C@H](O)COc2ccc(F)cc2)CC1,SMILES,1,42
3488,CN1C(=O)CCS(=O)(=O)[C@H]1c1ccc(Cl)c(Cl)c1,SMILES,1,42
3489,CN1C(=O)C[C@@H](c2ccccc2)C1=O,SMILES,1,42
3490,CN1C(=O)[C@H](O)N=C(c2ccccc2F)c2cc(Cl)ccc21,SMILES,1,42
3491,CN1CCC2(C)C[C@@H](Cc3ccc(O)cc32)C1,SMILES,1,42
3492,CN1CCC2(C)c3cc(OC(=O)N4CCc5ccccc5C4)ccc3N(C)[C@H]12,SMILES,1,42
3493,CN1CCC2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@H]12,SMILES,1,42
3494,CN1CCC23CCCC[C@@H]2C1Cc1ccc(O)cc13,SMILES,1,42
3496,CN1CCC23c4c5ccc(O)c4OC2(C)C(=O)CC[C@@H]3C1C5,SMILES,1,42
3498,CN1CCC23c4c5ccc(O)c4OC2C(=O)CC[C@@H]3C1C5,SMILES,1,42
3499,CN1CCC23c4c5ccc(O)c4OC2C(C)(O)CC[C@@H]3C1C5,SMILES,1,42
3500,CN1CCC23c4c5ccc(O)c4O[C@@H]2[C@@H](O)C=C[C@@H]3C1C5,SMILES,1,42
3502,CN1CCC23c4c5ccc(O)c4O[C@@H]2[C@@H](O)CC[C@@H]3C1C5,SMILES,1,42
3503,CN1CCC23c4c5ccc(O)c4O[C@H]2CCC[C@@H]3C1C5,SMILES,1,42
3504,CN1CCC23c4c5ccc(OC(=O)c6cccnc6)c4O[C@@H]2C(OC(=O)c2cccnc2)C=C[C@@H]3C1C5,SMILES,1,42
3505,CN1CCCC[C@H]1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,SMILES,1,42
3506,CN1CCCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,SMILES,1,42
3507,CN1CCC[C@H](CN2c3ccccc3Sc3ccccc32)C1,SMILES,1,42
3509,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,SMILES,1,42
3510,CN1CCN(CC(=O)C2(O)CC[C@H]3[C@@H]4CCC5=CC(=O)C=CC5(C)[C@H]4[C@@H](O)CC32C)CC1,SMILES,1,42
3511,CN1CCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,SMILES,1,42
3512,CN1CCN2c3cc(F)ccc3C(c3cccs3)=NC[C@@H]2C1,SMILES,1,42
3513,CN1CCN2c3ccccc3Cn3cccc3[C@@H]2C1,SMILES,1,42
3514,CN1CCN2c3ncccc3Cc3ccccc3[C@H]2C1,SMILES,1,42
3515,CN1CCO[C@@H](c2ccccc2)c2ccccc2C1,SMILES,1,42
3516,CN1C[C@@H](CSc2ccccn2)C=C2c3cccc4[nH]cc(c34)C[C@@H]21,SMILES,1,42
3517,CN1C[C@@H](NS(=O)(=O)N(C)C)C[C@H]2c3cccc4c3c(cn4C)C[C@@H]21,SMILES,1,42
3521,CN1C[C@H]2Cc3ccc(Cl)cc3[C@H](c3ccccc3)[C@@H]2C1,SMILES,1,42
3522,CN1Cc2c(N)cccc2[C@H](c2ccccc2)C1,SMILES,1,42
3523,CN1[C@H](CC(=O)c2ccccc2)CCC[C@H]1C[C@H](O)c1ccccc1,SMILES,1,42
3525,CN1[C@H]2CCC[C@H]1CC(NC(=O)c1nn(C)c3ccccc13)C2,SMILES,1,42
3527,CN1[C@H]2CC[C@H]1CC(NC(=O)c1cn(C3CCCCC3)c3ccccc3c1=O)C2,SMILES,1,42
3528,CN1[C@H]2CC[C@H]1CC(OC(=O)C(C)(CO)c1ccccc1)C2,SMILES,1,42
3530,CN1[C@H]2CC[C@H]1CC(OC(c1ccccc1)c1ccccc1)C2,SMILES,1,42
3531,CN1c2cc(F)ccc2C(c2ccccc2)=NC[C@@H]1CNC(=O)c1ccoc1,SMILES,1,42
3533,CN1c2ccccc2C(c2ccccc2F)=NC[C@@H]1CNC(=O)c1ccsc1,SMILES,1,42
3534,CNC(=O)CCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1,SMILES,1,42
3535,CNC(=O)N[C@@H](O)C(Cl)(Cl)Cl,SMILES,1,42
3536,CNC(=O)O[C@@H]1OC(=O)C2(C)C3C=CC(C3)[C@H]12,SMILES,1,42
3537,CNC(=O)O[C@@H]1OC(=O)[C@H]2C3C=CC(C3)[C@H]12,SMILES,1,42
3538,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)[C@H]1N2C,SMILES,1,42
3539,CNC1=CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,SMILES,1,42
3540,CNCCSC1=Cc2ccccc2Oc2ccc(F)cc21,SMILES,1,42
3541,CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,SMILES,1,42
3545,CO/N=C(/C#N)[C@@H]1CN2CCC1CC2,SMILES,1,42
3546,CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]12)c1ccco1,SMILES,1,42
3547,CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@@H]12)c1csc(N)n1,SMILES,1,42
3548,COC(=O)C1(O)CC[C@H]2[C@@H]3CCC(=O)[C@H]4C(=O)C=CC4(C)[C@H]3[C@@H](O)CC21C,SMILES,1,42
3549,COC(=O)[C@@H]1C(O)=CC(Nc2ccc(Cl)cc2)=C[C@@H]1C,SMILES,1,42
3550,COC(=O)[C@@H]1C(O)=CC(Nc2cccc(OC(F)(F)F)c2)=C[C@@H]1C,SMILES,1,42
3551,COC(=O)[C@@H]1C(O)=CC(Nc2cccc([N+](=O)[O-])c2)=C[C@@H]1C,SMILES,1,42
3552,COC(=O)[C@@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@@H]1N2C,SMILES,1,42
3553,COC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@H]1OC,SMILES,1,42
3554,COC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@H]1OC,SMILES,1,42
3555,COC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@H](OC)[C@H]1OC,SMILES,1,42
3556,COC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5ccc(Cl)cc5c4CCN3C[C@H]2C[C@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@H]1OC,SMILES,1,42
3557,COC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@H]1OC,SMILES,1,42
3558,COC(=O)c1cncn1[C@@H](C)c1ccccc1,SMILES,1,42
3559,COC(OC)C(=O)C12OC(C)(C)O[C@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,SMILES,1,42
3560,COC12C=CC3(C[C@H]1C(C)(C)O)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)[C@@H]2O5,SMILES,1,42
3561,COC12CCC3(CC1C(C)(C)O)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)[C@@H]2O5,SMILES,1,42
3562,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)[C@@H]2O5,SMILES,1,42
3563,COC12CCC3(C[C@H]1C(C)(C)O)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)[C@@H]2O5,SMILES,1,42
3564,COC1=CC(=O)O[C@H]1[C@@H](O)c1ccccc1Cl,SMILES,1,42
3565,COC1=CC=C2C3Cc4ccc(OC)c5c4C2(CCN3C)[C@@H]1O5,SMILES,1,42
3567,COCCc1ccc(OC[C@@H](O)CNC(C)C)cc1,SMILES,1,42
3568,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@H](O)CC(=O)O)c1-c1ccc(F)cc1,SMILES,1,42
3569,CO[C@H]1CC[C@@H]2C3Cc4ccc(O)c5c4C2(CCN3C)[C@@H]1O5,SMILES,1,42
3570,CO[C@H]1OC2OC3(CN4CCCCC4)C(O)CC(C13)[C@@H]2C,SMILES,1,42
3571,CO[C@H]1OC2OC3(CN4CCCCC4)C(O)C[C@H]([C@H]13)[C@@H]2C,SMILES,1,42
3572,COc1cc([C@H]2c3cc4c(cc3[C@@H](O[C@H]3O[C@H]5CO[C@H](c6cccs6)O[C@H]5[C@@H](O)[C@@H]3O)[C@@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1O,SMILES,1,42
3573,COc1cc2c(cc1CN[C@H]1C3CCN(C3)C1C(c1ccccc1)c1ccccc1)N(S(C)(=O)=O)CC2,SMILES,1,42
3575,COc1cc2c(cc1OC)C(=O)[C@@H](CC1CCN(Cc3ccccc3)CC1)C2,SMILES,1,42
3576,COc1cc2c(cc1OC)S(=O)(=O)O[C@H](C(=O)N[C@@H](C)CC(C)(C)N(C)C)C2,SMILES,1,42
3577,COc1cc2c(cc1OC)[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2,SMILES,1,42
3578,COc1cc2c3c(c1O)C1(C=CC(=O)C=C1)C[C@@H]3N(C)CC2,SMILES,1,42
3579,COc1cc2sc(-c3ccccc3)nc2cc1CN[C@H]1CCCN[C@H]1c1ccccc1,SMILES,1,42
3580,COc1cc2sc(C(C)(C)C)nc2cc1CN[C@H]1CCCN[C@H]1c1ccccc1,SMILES,1,42
3581,COc1cc2sc(C)nc2cc1CN[C@H]1CCCN[C@H]1c1ccccc1,SMILES,1,42
3582,COc1cc2sc(C3CC3)nc2cc1CN[C@H]1CCCN[C@H]1c1ccccc1,SMILES,1,42
3583,COc1ccc(-c2nccs2)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,SMILES,1,42
3584,COc1ccc(-n2nc(C)cc2C)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,SMILES,1,42
3585,COc1ccc(C(C)(C)C)cc1CN[C@H]1C2CCN(CC2)C1C(c1ccccc1)c1ccccc1,SMILES,1,42
