source_row_id,sequence,type,label,split_seed
4550,CC(C)(C(=O)[O-])c1ccc(C(O)CCC[NH+]2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,SMILES,1,88
4551,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,SMILES,1,88
4552,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2C[N@H+]1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,SMILES,1,88
4553,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,SMILES,1,88
4554,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,SMILES,1,88
4555,COC(=O)C1C(=O)C=C(Nc2ccc(Cl)cc2)CC1C,SMILES,1,88
4556,COC(=O)[C@H]1C(=O)C=C(Nc2ccc(Cl)cc2)C[C@H]1C,SMILES,1,88
4557,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)C[N@H+]1C[C@@H]2CCCC[C@@H]2C[C@@H]1C(=O)NC(C)(C)C,SMILES,1,88
4560,CC(C)[NH2+]C[C@@H](O)COc1ccc(CC(N)=O)cc1,SMILES,1,88
4561,COn1cc(C(=O)[O-])c(=O)c2cc3c(cc21)OCO3,SMILES,1,88
4562,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,SMILES,1,88
4564,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,SMILES,1,88
4566,Nc1cccc(CN2CCC(NC(=O)C(O)(c3ccccc3)C3CCC(F)(F)C3)CC2)n1,SMILES,1,88
4567,Nc1cccc(CN2CCC(NC(=O)[C@](O)(c3ccccc3)[C@@H]3CCC(F)(F)C3)CC2)n1,SMILES,1,88
4568,CC1CCN(CCC2CCN2S(=O)(=O)C2=CC(O)=CCC2)CC1,SMILES,1,88
4570,Nc1cccc(C[NH+]2CCC(NC(=O)[C@](O)(c3ccccc3)[C@@H]3CCC(F)(F)C3)CC2)[nH+]1,SMILES,1,88
4571,COc1ccc(C(C)(C)O)cc1C[NH2+][C@@H]1C2CC[NH+](CC2)[C@@H]1C(c1ccccc1)c1ccccc1,SMILES,1,88
4572,COc1ccc(C(C)(C)O)cc1C[NH2+]C1C2CC[NH+](CC2)C1C(c1ccccc1)c1ccccc1,SMILES,1,88
4573,O=c1[nH]c2ccccc2n1CCC[NH+]1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,SMILES,1,88
4574,[NH3+]CCc1nc(-c2ccccc2)cs1,SMILES,1,88
4575,Cc1cc(Cl)ccc1NC1=[NH+]CCN1,SMILES,1,88
4576,Cc1cc(Cl)ccc1NC1=NCCN1,SMILES,1,88
4577,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,SMILES,1,88
4578,CN(C)CCOc1ccc(-c2nc(-c3ccc4c(c3)CC/C4=N\CO)c(-c3ccncc3)[nH]2)cc1,SMILES,1,88
4579,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2ccccc2)cc1,SMILES,1,88
4580,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,SMILES,1,88
4581,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,SMILES,1,88
4582,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H]([NH3+])[C@H](O)[C@H](C)O1,SMILES,1,88
4583,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC([NH3+])C(O)C(C)O1,SMILES,1,88
4584,CNC(=NC#N)NCCSCc1csc(N=C(N)N)n1,SMILES,1,88
4585,CNC(NC#N)NCCSCc1csc(NC(N)N)n1,SMILES,1,88
4586,CS(=O)(=O)c1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,SMILES,1,88
4588,N[C@H](Cc1ccccc1)C(=O)ON1CCC[C@H]1C(=O)O,SMILES,1,88
4589,CN/C(=N\CCSCc1csc(NC(=N)N)n1)NC#N,SMILES,1,88
4590,CCn1nnc(NC(=O)C2c3ccccc3Oc3ccccc32)n1,SMILES,1,88
4591,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,SMILES,1,88
4592,Cc1nc2n(c(=O)c1CCN1CCC(c3coc4cc(F)ccc34)CC1)CCCC2O,SMILES,1,88
4593,Nc1ccn([C@H]2C[C@H](CO)[C@H](CO)O2)c(=O)n1,SMILES,1,88
4594,Nc1ccn(C2CC(CO)C(CO)O2)c(=O)n1,SMILES,1,88
4595,Nc1ccn([C@@H]2CC(CO)C(CO)O2)c(=O)n1,SMILES,1,88
4596,C=C(C)C(=O)/C(=C\C(=O)O)OC,SMILES,1,88
4597,CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OCC1CCN(C(C)=O)CC1,SMILES,1,88
4598,C/C=C/[C@@H](C)[C@@H](O)[C@@H]1C(=O)N[C@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C,SMILES,1,88
4601,OC1Nc2ccccc2N1CCCN1CCC(N2c3ccc(Cl)cc3NC2O)CC1,SMILES,1,88
4602,CC=CC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N1C,SMILES,1,88
4603,Oc1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,SMILES,1,88
4604,[NH3+][C@H](Cc1ccc(O)c(O)c1)C(=O)[O-],SMILES,1,88
4605,[NH3+]C(Cc1ccc(O)c(O)c1)C(=O)[O-],SMILES,1,88
4606,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,SMILES,1,88
4607,CC(C)(C)NC(=O)C1C[NH+](Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,SMILES,1,88
4608,CC(C)(C)NC(=O)[C@@H]1C[N@H+](Cc2cccnc2)CC[N@H+]1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,SMILES,1,88
4609,CC(C)(C)NC(=O)C1C[NH+](Cc2cccnc2)CC[NH+]1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,SMILES,1,88
4610,C[NH+](C)Cc1ccc(CSCCNc2[nH]cc(Cc3ccccc3)c2[N+](=O)[O-])o1,SMILES,1,88
4612,CN(C)Cc1ccc(CSCCNc2cc(Cc3ccccc3)c[nH]2)o1,SMILES,1,88
4613,CN(C)Cc1ccc(CSCCNc2[nH]ccc2Cc2ccccc2)o1,SMILES,1,88
4614,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,SMILES,1,88
4615,Cc1cn(C2CC(N=[N+]=N)C(CO)O2)c(=O)[nH]c1=O,SMILES,1,88
4616,CCC(CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,SMILES,1,88
4617,Cc1cn(C2CC(NN=N)C(CO)O2)c(=O)[nH]c1=O,SMILES,1,88
4618,Cc1cn(C2CC(N[NH+]=[N-])C(CO)O2)c(=O)[nH]c1=O,SMILES,1,88
4619,Cc1cn([C@@H]2C[C@H](N=[N+]=[N-])[C@H](CO)O2)c(=O)[nH]c1=O,SMILES,1,88
4620,CCCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,SMILES,1,88
4621,S=c1nc[nH]c2nc[nH]c12,SMILES,1,88
4622,CC1NC(N)=Nc2cccc(Cl)c21,SMILES,1,88
4623,CCCCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCC[N+](C)(C)C)OC,SMILES,1,88
4624,CC1CN(C2CCC(C#N)(c3ccc(F)cc3)CC2)CCC1(C(=O)O)c1ccccc1,SMILES,1,88
4625,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,SMILES,1,88
4626,C/C=C/CC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,SMILES,1,88
4627,CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,SMILES,1,88
4628,CC1N=C(N)Nc2cccc(Cl)c21,SMILES,1,88
4629,COc1ccc(CCN(C)CCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,SMILES,1,88
4630,N#Cc1ccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCC5)CC4)cc3)C(=O)C2)cc1,SMILES,1,88
4631,C=CC1C[C@@H]2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,SMILES,1,88
4632,CC[C@@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](CSc6nncn6C)(c6ccc(Cl)cc6)O5)cc4)CC3)cc2)c1=O,SMILES,1,88
4633,Cc1cn([C@H]2C[C@H](N=[N+]=[N])[C@@H](CO)O2)c(=O)[nH]c1=O,SMILES,1,88
4635,O=C1CC=[N+](C2CC(F)C(CO)O2)C(=O)N1,SMILES,1,88
4636,Cc1nc2n(c(=O)c1CC[NH+]1CCC(c3noc4cc(F)ccc34)CC1)C[C@H](O)CC2,SMILES,1,88
4639,CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OCC1CCNCC1,SMILES,1,88
4640,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CC(O)CC2,SMILES,1,88
4641,Nc1cc(N)c(N)cc1N,SMILES,1,88
4642,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,SMILES,1,88
4643,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,SMILES,1,88
4644,Cc1cccc(COc2cccc(/C=C3\C(=O)NN(c4ccccc4)C3=O)c2)c1,SMILES,1,88
4645,O=C1NCC(c2ccccc2)C2(CCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)O1,SMILES,1,88
4646,CCn1cc(C(=O)[O-])c(=O)c2ccc(C)nc21,SMILES,1,88
4647,NCCc1nc(-c2ccccc2)cs1,SMILES,1,88
4648,Cc1ccc(NC2=NCCN2)c(Cl)c1,SMILES,1,88
4649,Cc1ccc(NC2=[NH+]CCN2)c(Cl)c1,SMILES,1,88
4651,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,SMILES,1,88
4652,COc1ccc(CC[NH2+]CCC[C@@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,SMILES,1,88
4653,COc1ccc(CC[NH2+]CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,SMILES,1,88
4654,CC(=O)N1CCN(c2ccc(OCC3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,SMILES,1,88
4655,CC(=O)N1CCc2ccc(N(C(=O)/C=C/c3cccc(C#N)c3)N3CCN(CCC4CCCC4)CC3)cc21,SMILES,1,88
4656,NC(=O)C(c1ccccc1)(c1ccccc1)[C@H]1CC[N@H+](CCc2ccc3c(c2)CCO3)C1,SMILES,1,88
4657,NC(=O)C(c1ccccc1)(c1ccccc1)C1CC[NH+](CCc2ccc3c(c2)CCO3)C1,SMILES,1,88
4658,NC(=O)C(c1ccccc1)(c1ccccc1)C1CCN(CCc2ccc3c(c2)CCO3)C1,SMILES,1,88
4660,COc1ccc2c3c1O[C@@H]1C(O)CC[C@@]4(O)C(C2)NCC[C@]314,SMILES,1,88
4661,Cc1cn(C2CC(F)C(CO)O2)c(=O)[nH]c1=O,SMILES,1,88
4662,C[C@@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(F)cc3F)CC2=O)cc1,SMILES,1,88
4663,O=S1(=O)N[C@H]2CCCN2c2ccccc21,SMILES,1,88
4664,COc1ccc2c3c1O[C@H]1[C@H](O)CC[C@@]4(O)C(C2)N(C)CC[C@]314,SMILES,1,88
4666,NC(=O)N1c2ccccc2CC(O)c2ccccc21,SMILES,1,88
4668,Cc1nc(N2CCc3ccccc3CC2)c([N+](=O)[O-])c(=O)[nH]1,SMILES,1,88
4669,Cc1cn([C@@H]2C[C@@H](F)[C@H](CO)O2)c(=O)[nH]c1=O,SMILES,1,88
4670,CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,SMILES,1,88
4671,C/C(=C(\CCOC(=O)c1cc(=O)c2c(Cl)cc(Cl)cc2[nH]1)SSC(C)C)N(C=O)Cc1cnc(C)nc1N,SMILES,1,88
4672,Oc1cccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)c1,SMILES,1,88
4673,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1,SMILES,1,88
4674,CC(C)CN(C[C@@H](O)[C@@H](Cc1ccccc1)NC(=O)O[C@@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,SMILES,1,88
4675,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,SMILES,1,88
4676,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,SMILES,1,88
4679,CC(=O)Nc1ccc(OC[C@@H](O)CNC(C)C)cc1,SMILES,1,88
4680,CC(=O)OC1C(=O)[C@@]2(C)[C@H](C(OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)C(NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)C1(OC(C)=O)CO[C@@H]1C[C@@H]2O,SMILES,1,88
4681,CC1=CN2C(CC(=O)N(C)C)=C(c3ccc(C)cc3)NC2C=C1,SMILES,1,88
4683,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,SMILES,1,88
4684,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(=O)C1=C2O,SMILES,1,88
4685,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(=O)C1=C2O,SMILES,1,88
4686,COc1cc(/C=C/C(=O)NCCn2c(C)cc3ccccc32)cc(OC)c1OC,SMILES,1,88
4687,COc1ccc(S(=O)(=O)Nc2cc(Br)cc(F)c2Br)cc1N1CCNCC1,SMILES,1,88
4689,CCCCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O,SMILES,1,88
4690,O=c1[nH]c2ccc(S(=O)CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1,SMILES,1,88
4691,CN1CCC[C@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,SMILES,1,88
4692,CN(C(=O)C(c1ccccc1)c1ccccc1)C(CN1CCC(O)C1)c1ccccc1,SMILES,1,88
4693,O=C(CF)NCCCCCC(=O)Nc1ccccc1,SMILES,1,88
4694,C[C@]12C[C@@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,SMILES,1,88
4695,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,SMILES,1,88
4696,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,SMILES,1,88
4697,CC(O)Oc1ccccc1C(O)O,SMILES,1,88
4698,CC(=O)Oc1ccccc1C(=O)[O-],SMILES,1,88
4699,C=C[C@@H]1CN2CC[C@@H]1C[C@@H]2[C@H](O)c1ccnc2ccc(OC)cc12,SMILES,1,88
4700,CC1=C(/C=C/C(C)=C\C=C\C(C)=C/C(=O)[O-])C(C)(C)CCC1,SMILES,1,88
4701,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)[O-])C(C)(C)CCC1,SMILES,1,88
4702,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,SMILES,1,88
4703,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,SMILES,1,88
4704,CN(C)CCCN1c2ccccc2[S+]([O-])c2ccccc21,SMILES,1,88
4705,C[NH+](C)CCCN1c2ccccc2S(=O)c2ccccc21,SMILES,1,88
4706,CCc1ccc(-n2cnc3c(sc4nccc(N(C)C)c43)c2=O)cc1,SMILES,1,88
4707,Cn1nnc2c(C(N)=O)ncn2c1=O,SMILES,1,88
4711,CC(=O)NCCCOc1cccc(C[NH+]2CCCCC2)c1,SMILES,1,88
4712,CC(O)NCCCOc1cccc(CN2CCCCC2)c1,SMILES,1,88
4713,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,SMILES,1,88
4714,O=C(c1ccc(F)cc1)N1CCN(c2ccc(OCCCN3CCCCC3)cc2)C(=O)C1,SMILES,1,88
4715,O=C(NCCN1CCN(c2cccc3c2OCC(CO)O3)CC1)c1ccc(F)cc1,SMILES,1,88
4717,O=C([O-])CNC(=O)c1ccccc1O,SMILES,1,88
4719,CCN1CN(c2ccc(Br)cc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,SMILES,1,88
4720,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,SMILES,1,88
4722,CCCN(CCC)CCc1cc(O)c2c(c1)CC(=O)N2,SMILES,1,88
4723,NC1(C(=O)O)CCCC1,SMILES,1,88
4725,COc1cc2c(cc1CNC1CCCNC1c1ccccc1)N(S(C)(=O)=O)C(C)C2,SMILES,1,88
4726,CC[S@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(CN(C)C)c(O)cc3nc2-1,SMILES,1,88
4727,CNCC(C)c1nc(-c2cccs2)c(C)s1,SMILES,1,88
4728,COc1cc2c(cc1C[NH2+][C@@H]1CCC[NH2+][C@@H]1c1ccccc1)N(S(C)(=O)=O)[C@H](C)C2,SMILES,1,88
4731,C[N@H+]1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@H](O)C=C[C@@H]3[C@H]1C5,SMILES,1,88
4732,C[NH+]1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,SMILES,1,88
4733,CC(C)(C)[NH2+]CC(O)COc1cccc2c1CCC(=O)N2,SMILES,1,88
4734,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,SMILES,1,88
4735,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,SMILES,1,88
4736,CC1CN(Cc2ncccn2)CC1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,SMILES,1,88
4737,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,SMILES,1,88
4738,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,SMILES,1,88
4739,Cc1nc(NC(=O)C2c3ccccc3Oc3ccccc32)no1,SMILES,1,88
4740,O=C(c1ccc(Cl)cc1)N1CCN(c2ccc(OC3CCN(C4CCC4)CC3)cc2)C(=O)C1,SMILES,1,88
4741,CN1CCCC[C@H]1CCN1c2ccccc2Sc2ccc([S@](C)=O)cc21,SMILES,1,88
4744,CC(C)(C)[N+](=O)C=C1C=CN([O-])C=C1,SMILES,1,88
4746,CC(C)(C)[N+]([O-])=Cc1cc[n+]([O-])cc1,SMILES,1,88
4747,CC(C)(C)/[N+]([O-])=C/c1cc[n+]([O-])cc1,SMILES,1,88
4748,COc1ccc(N(c2nc(C)c(C)s2)S(C)(=O)=O)cc1C[NH2+][C@@H]1CCC[NH2+][C@@H]1c1ccccc1,SMILES,1,88
4749,COc1ccc(N(c2nc(C)c(C)s2)S(C)(=O)=O)cc1C[NH2+]C1CCC[NH2+]C1c1ccccc1,SMILES,1,88
4750,COc1ccc(N(c2nc(C)c(C)s2)S(C)(=O)=O)cc1CNC1CCCNC1c1ccccc1,SMILES,1,88
4751,CN(C)S(=O)(=O)c1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,SMILES,1,88
4753,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,SMILES,1,88
4755,C[NH2+]CCc1ccccn1,SMILES,1,88
4757,ClCCl,SMILES,1,88
4758,NC(=O)N1c2ccccc2C2CC2c2ccccc21,SMILES,1,88
4760,CC1c2ccccc2N(C(N)=O)c2ccccc2C1C,SMILES,1,88
4761,CC(=O)O[C@H]1Cc2ccccc2[C@@H](C(N)=O)c2ccccc21,SMILES,1,88
4762,NC(=O)[C@H]1c2ccccc2[C@H]2O[C@H]2c2ccccc21,SMILES,1,88
4764,Cc1nc2n(c(=O)c1CCN1CCC(c3coc4cc(F)ccc34)CC1)CCCC2,SMILES,1,88
4765,CC(O)Nc1ccc(O)cc1,SMILES,1,88
4766,CC12CCC3c4ccc(O)cc4CCC3C1CC(F)C2O,SMILES,1,88
4767,C[C@]12CC[C@H]3c4ccc(O)cc4CC[C@H]3[C@H]1C[C@H](F)[C@@H]2O,SMILES,1,88
4768,CC(C)c1nc(-c2ncn3c2CN(C)C(O)c2c(Cl)cccc2-3)no1,SMILES,1,88
4769,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,SMILES,1,88
4771,CC1(C)SSC(C)(C)[C@@H](NC(=O)C(N)Cc2ccc(O)cc2)C(=O)NCC(=O)NC(Cc2ccccc2)C(=O)N[C@@H]1C(=O)O,SMILES,1,88
4773,N#Cc1cc(C2=Nc3ccc(-c4ccccc4F)cc3NC(=O)C2)ccn1,SMILES,1,88
4774,O=C(Nc1cc(Cl)ccc1O)Nc1cc(C(F)(F)F)ccc1Cl,SMILES,1,88
4775,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@H](F)[C@@H]2O,SMILES,1,88
4777,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,SMILES,1,88
4778,CC(C)c1nc(C2=NN3c4cccc(Cl)c4C(=O)N(C)CC23)no1,SMILES,1,88
4779,CN1c2nc[nH]c2C(O)N(C)C1O,SMILES,1,88
4781,CN1C(=O)C2N=CN=C2N(C)C1=O,SMILES,1,88
4782,CN1C(=O)C2NC=NC2N(C)C1=O,SMILES,1,88
4784,CCC[NH+](CCC)CCc1ccc(O)c2c1CC(=O)N2,SMILES,1,88
4785,C[NH+](C)Cc1ccnc(-c2cccc(Nc3[nH]ccc3[N+](=O)[O-])c2)c1,SMILES,1,88
4786,CC(C)[NH2+]C[C@H](O)c1ccc(NS(C)(=O)=O)cc1,SMILES,1,88
4787,Cc1cc(Br)cc(C)c1NC1=[NH+]CCN1,SMILES,1,88
4789,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,SMILES,1,88
4790,Cc1cc(Br)cc(C)c1NC1=NCCN1,SMILES,1,88
4791,CN(C)Cc1ccnc(-c2cccc(NC3NC=CC3[N+](=O)[O-])c2)c1,SMILES,1,88
4792,C[NH+](C)Cc1ccc(-c2cccc(Nc3[nH]ccc3[N+](=O)[O-])c2)o1,SMILES,1,88
4795,CC1NC(=O)C2(CCCC2)NC1=O,SMILES,1,88
4796,Cc1nc(Nc2ccc(F)cc2)nc(N2CCc3ccccc3C2C)c1C,SMILES,1,88
4797,CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3csc(I)c3)CC2)C1=O,SMILES,1,88
4798,CN1CN(c2ccccc2)C2(CC[NH+](CCCC(=O)c3csc(I)c3)CC2)C1=O,SMILES,1,88
4799,CN(C)C(=O)C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,SMILES,1,88
4801,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1C=O,SMILES,1,88
4802,OC(NCCCOc1cccc(CN2CCCCC2)c1)c1ccccc1,SMILES,1,88
4803,CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OC1CC(C)(C)NC(C)(C)C1,SMILES,1,88
4804,NC(=O)c1ccccc1,SMILES,1,88
4805,O=C(NCCCOc1cccc(C[NH+]2CCCCC2)c1)c1ccccc1,SMILES,1,88
4806,C=CCc1ccccc1OCC(O)CNC(C)C,SMILES,1,88
4807,C=CCc1ccccc1OC[C@H](O)C[NH2+]C(C)C,SMILES,1,88
4808,C=CCc1ccccc1OCC(O)C[NH2+]C(C)C,SMILES,1,88
4809,CC(C)(O)Cn1nc(-c2c(-c3ccccc3)nn3ccccc23)ccc1=O,SMILES,1,88
4811,COc1ccc2c3c1OC1C(O)C=CC4C(C2)[NH+](C)CCC341,SMILES,1,88
4813,COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,SMILES,1,88
4814,COc1ccc(N2CCCC2=O)cc1CNC1CCCNC1c1ccccc1,SMILES,1,88
4815,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@H](CO)C3)c2n1,SMILES,1,88
4816,C=CCC1(CC=C)C(=O)NC(=O)NC1=O,SMILES,1,88
4817,COc1cc(N)c(Cl)cc1C(=O)NC1CCNCC1OC,SMILES,1,88
4818,CCCC(CCC)C(O)O,SMILES,1,88
4819,CCCN(CC1CC1)c1nc(C)nc2c1CCN2c1ccc(Cl)cc1Cl,SMILES,1,88
4820,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCNC[C@@H]1OC,SMILES,1,88
4824,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,SMILES,1,88
4825,OCC(O)CO,SMILES,1,88
4827,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,SMILES,1,88
4828,Fc1cccc(F)c1NC1=[NH+]CCN1,SMILES,1,88
4829,Fc1cccc(F)c1N=C1NCCN1,SMILES,1,88
4830,Fc1cccc(F)c1NC1=NCCN1,SMILES,1,88
